Link,Name,Availability,Mode,About Course,Duration,Number of meetings
https://www.conted.ox.ac.uk/courses/learn-to-write-short-stories?code=O24P154CRR,Learn to Write Short Stories,Available,In-person day/weekend- Short courses,"A weekend intensive workshop on the art and craft of writing short stories. We’ll write, read and analyse modern classics and experiment with this versatile narrative form.","Sat 10 May 2025- 11 May 2025, 10.15am Sat - 5.00pm Sun",NA
https://www.conted.ox.ac.uk/courses/mathematics-an-inclusive-discipline?code=O24P128COJ,Mathematics: An Inclusive Discipline?,Available,Online - live- Short courses- Hybrid - in person or online,"Through centuries and continents, Maths has evolved thanks to the effort and contributions of countless individuals. But is this representative of the variety of the human characters? Is Maths suited for true inclusivity?","Sat 10 May 2025, 1:45 - 5:00pm",NA
https://www.conted.ox.ac.uk/courses/the-archaeology-of-britains-changing-coastline?code=O24P106AHJ,The Archaeology of Britain's Changing Coastline,Available,Online - live- Short courses- Hybrid - in person or online,Discover how Britain’s coastline has changed and evolved over millennia with rising sea levels. Explore submerged landscapes and learn about the risks posed to coastal heritage by climate-driven sea-level rise.,"Sat 10 May 2025, 9:45am - 5:00pm",NA
https://www.conted.ox.ac.uk/courses/the-impact-of-climate-change-and-invasive-species-on-islands?code=O24P171BIJ,The Impact of Climate Change and Invasive Species on Islands,Available,Online - live- Short courses- Hybrid - in person or online,"Islands often harbour a unique and diverse fauna, but island biodiversity is also very vulnerable to a range of human-created threats. Explore the impact of two of the main threats: climate change and invasive species.","Sat 10 May 2025, 9:45am - 1:00pm",NA
https://www.conted.ox.ac.uk/courses/adverse-drug-reactions-drug-interactions-and-pharmacovigilance?code=O24C254B9Y,"Adverse Drug Reactions, Drug Interactions and Pharmacovigilance",Available,Short intensive- Professional development,"This course is led by Dr Michael Theodorakis and features lectures and tutorials in epidemiology, systematic reviews and pharmacovigilance.","Mon 12 May 2025- 16 May 2025, ",NA
https://www.conted.ox.ac.uk/courses/artificial-intelligence-introduction-to-machine-learning?code=O24P598COV,Artificial Intelligence Concepts: Introduction to Machine Learning (Online),Available,Online - flexible- Short courses,"Machine Learning methods lie at the heart of the Artificial Intelligence revolution. This course introduces fundamental concepts to explain Machine Learning methods, potential, and pitfalls to a general audience.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/brontes-online?code=O24P532LTV,Brontës (Online),Available,Online - flexible- Short courses,"How did three sisters living apparently secluded, eventless lives write such original, passionate and dramatic literature?","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/clinical-prediction-rules?code=O24C070B9Y,Clinical Prediction Rules,Available,Short intensive- Professional development,"Understanding the principles involved in designing, creating and testing clinical prediction rules.","Mon 12 May 2025- 16 May 2025, ",NA
https://www.conted.ox.ac.uk/courses/course-design-assessment-and-evaluation?code=O24C042B9Y,"Course Design, Assessment and Evaluation",Available,Short intensive- Professional development,Educational strategies to develop a course and design assessment of learning and evaluation. Part of the Evidence-Based Health Care programme.,"Mon 12 May 2025- 04 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/islamic-art-and-architecture-online?code=O24P400ARV,Islamic Art and Architecture (Online),Available,Online - flexible- Short courses,"This course is for anyone interested in understanding Islamic art and culture, and examines the relationship between faith and art forms.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/minoans-and-mycenaeans-online?code=O24P511AHV,Minoans and Mycenaeans (Online),Available,Online - flexible- Short courses,"The Minoans and Mycenaeans left us with the intriguing Greek Bronze Age sites of Knossos, Mycenae, Pylos and Akrotiri. The excavation of these sites turned archaeologists into superstars, as stunning architecture, sculpture and weaponry were revealed.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/mixing-it-up-understanding-and-using-mixed-methods-research-in-social-sciences?code=T25G001YOY,Mixing it up: understanding and using mixed methods research in social sciences,Available,Online - flexible- Professional development,An online course for researchers which critically discusses mixed methods approaches to social science analysis.,"Mon 12 May 2025- 07 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/philosophy-of-mind-online?code=O24P653PHV,Philosophy of Mind (Online),Available,Online - flexible- Short courses,"The philosophy of mind is concerned with questions about the nature of mind and the relation between our minds and the physical world. This course provides an introduction to the mind body problem, one of the most intractable problems in philosophy.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/philosophy-of-science-online?code=O24P536PHV,Philosophy of Science (Online),Available,Online - flexible- Short courses,"This course introduces key issues in the philosophy of science, including debates about the nature of the scientific method, theories of confirmation, the demarcation of science from non-science, the rationality of theory change, and scientific realism.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/realist-reviews-and-realist-evaluation?code=O24C044B9Y,Realist Reviews and Realist Evaluation,Available,Short intensive- Professional development,Aiming to provide an understanding of realist reviews and evaluation and the ability to apply new knowledge and skills to a realist research project.,"Mon 12 May 2025- 16 May 2025, ",NA
https://www.conted.ox.ac.uk/courses/shakespeare-online?code=O24P478LTV,Shakespeare (Online),Available,Online - flexible- Short courses,"This course focuses on five Shakespeare plays, covering a range of genres and periods of his writing.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/vikings-raiders-traders-and-settlers-online?code=O24P498AHV,"Vikings: Raiders, Traders and Settlers (Online)",Available,Online - flexible- Short courses,"Ravagers, despoilers, pagans, the Vikings are often regarded as bloodthirsty pirates. Yet they were also traders, settlers and farmers with a thriving artistic culture and legal systems.  Using archaeology we examine the varied aspects of the Viking world","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/writing-fiction-online?code=O24P446CRV,Writing Fiction (Online),Available,Online - flexible- Short courses,This course is for those who would like to write but don't know how; who tried once and gave up; or who already write but would like to improve; and for readers who have no desire to write but want a different perspective on how fiction works.,"Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/writing-fiction-for-young-adults-online?code=O24P526CRV,Writing Fiction for Young Adults (Online),Available,Online - flexible- Short courses,"Find your own voice and your own niche in writing for young adults, in sub-genres from realism to the supernatural.","Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/writing-poetry-online?code=O24P570CRV,Writing Poetry (Online),Available,Online - flexible- Short courses,How can poetic form help you to turn the passion and intensity of life into memorable expressions? How can an appreciation of the techniques used by past and living poets help you to improve as a poet? Take this course and find out.,"Mon 12 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/analysing-classical-music-an-introduction-online?code=O24P543MSV,Analysing Classical Music: An Introduction (Online),Available,Online - flexible- Short courses,The aim of musical analysis is to understand how music exerts such a powerful effect on us. This course introduces some of the main approaches as we attempt to bridge the gap between our intuitions about music and our intellectual knowledge of it.,"Wed 14 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/churchill-soldier-politician-and-statesman-online?code=O24P472HIV,"Churchill: Soldier, Politician and Statesman (Online)",Available,Online - flexible- Short courses,"Sir Winston Churchill, regarded as one of Britain's greatest statesmen, still provokes controversy and debate. The aim of this course is to study his life in detail, assess his successes and failures and to gain some insights into the complex personality.","Wed 14 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/europe-of-the-dictators-online?code=O24P484HIV,Europe of the Dictators (Online),Available,Online - flexible- Short courses,Why were the inter-war years a period of such political extremism and dictatorial rule across Europe?,"Wed 14 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/globalisation-online?code=O24P652SOV,Globalisation (Online),Available,Online - flexible- Short courses,Everybody is talking about 'globalisation' - but what does it really mean? What factors drive globalisation and what are the consequences for all of us? How can and should we govern processes of globalisation?,"Wed 14 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/international-labour-migration-economics-politics-and-ethics-online?code=O24P453SOV,"International Labour Migration: Economics, Politics and Ethics (Online)",Available,Online - flexible- Short courses,This global course analyses one of the most controversial public policy issues of the 21st century: how to regulate international labour migration and the rights of migrant workers.,"Wed 14 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/politics-an-introduction-online?code=O24P489HIV,Politics: An Introduction (Online),Available,Online - flexible- Short courses,"In addition to tracing the evolution of the modern state and political ideas and ideologies, this course focuses on issues that confront people from all parts of the world on a day-to-day basis.","Wed 14 May 2025- 25 Jul 2025, ",NA
https://www.conted.ox.ac.uk/courses/social-anthropology-an-introduction-online?code=O24P433AHV,Social Anthropology: An Introduction (Online),Available,Online - flexible- Short courses,"Social anthropology is the study of how humans give meaning to the world through different social norms, values, practices and means of organisation. This course provides an exciting and dynamic introduction to the world of social anthropology.","Wed 14 May 2025- 25 Jul 2025, ",NA
